movieId,title,genres,year,imdbId
80346,A Song to Remember,['Drama'],1945.0,tt0038104
80348,Arch of Triumph,"['Drama', 'Romance', 'War']",1948.0,tt0040109
80350,Vampires Suck,['Comedy'],2010.0,tt1666186
80352,Young Again,['Fantasy'],1986.0,tt0092269
80354,Men in the City,['Comedy'],2009.0,tt1255955
80358,The Theory of Everything,['Drama'],2006.0,tt0318126
80361,$5 a Day,"['Comedy', 'Drama']",2008.0,tt1024733
80363,Resident Evil: Afterlife,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']",2010.0,tt1220634
80368,Udzinarta mze,"['Crime', 'Drama']",1992.0,tt0108429
80374,Symbol,"['Comedy', 'Fantasy']",2009.0,tt1410261
80376,Preacher's Kid,['Drama'],2010.0,tt1328913
80398,22 Bullets,"['Action', 'Crime', 'Thriller']",2010.0,tt1167638
80400,"Larceny, Inc.","['Comedy', 'Crime', 'Drama']",1942.0,tt0034965
80402,The New Country,"['Comedy', 'Drama']",2000.0,tt0188350
80405,Triangle,['Action'],2007.0,tt0846017
80408,Trance,['Horror'],1998.0,tt0158011
80417,Io Island,['Mystery'],1977.0,tt0151073
80419,Seopyeonje,"['Drama', 'Musical']",1993.0,tt0108192
80421,Heroes for Sale,['Drama'],1933.0,tt0024115
80424,Western Union,['Western'],1941.0,tt0034384
80428,The Pornographer,['Drama'],2001.0,tt0262699
80430,Palermo Shooting,['Drama'],2008.0,tt1008017
80432,Our Relations,['Comedy'],1936.0,tt0028070
80442,Freedom Park,"['Children', 'Comedy']",2004.0,tt0386474
80444,The Hunchback,['Drama'],1997.0,tt0119329
80447,Someone's Watching Me!,"['Horror', 'Mystery', 'Thriller']",1978.0,tt0078295
80449,Sue,['Drama'],1997.0,tt0125522
80451,Season of the Witch,"['Drama', 'Horror']",1972.0,tt0069239
80454,Princess,['Drama'],2010.0,tt1428453
80456,Long Weekend,"['Horror', 'Mystery', 'Thriller']",1978.0,tt0079482
80463,The Social Network,['Drama'],2010.0,tt1285016
80465,Few of Us,['Drama'],1996.0,tt0116300
80472,Design for Scandal,"['Comedy', 'Romance']",1941.0,tt0033525
80476,Otis,"['Comedy', 'Crime', 'Horror', 'Thriller']",2008.0,tt0996967
80487,A Married Woman,['Drama'],1964.0,tt0058701
80489,The Town,"['Crime', 'Drama', 'Thriller']",2010.0,tt0840361
80491,Kapò,"['Drama', 'War']",1959.0,tt0052961
80494,The Phenix City Story,"['Crime', 'Drama', 'Film-Noir']",1955.0,tt0048488
80498,Some Days Are Better Than Others,['Drama'],2010.0,tt1328867
80500,Fear Me Not,"['Drama', 'Thriller']",2008.0,tt1135922
80549,Easy A,"['Comedy', 'Romance']",2010.0,tt1282140
80551,Eat Pray Love,"['Drama', 'Romance']",2010.0,tt0879870
80553,Howl,['Drama'],2010.0,tt1049402
80557,Camp Hell,['Thriller'],2010.0,tt1047449
80560,Blue Gold: World Water Wars,['Documentary'],2008.0,tt1137439
80562,Senseless,"['Crime', 'Drama', 'Thriller']",2008.0,tt0795463
80566,The Rocket from Calabuch,['Comedy'],1956.0,tt0049042
80568,Come Blow Your Horn,['Comedy'],1963.0,tt0056940
80570,Susan Slept Here,"['Comedy', 'Drama']",1954.0,tt0047550
80572,I'm Still Here,"['Comedy', 'Drama']",2010.0,tt1356864
80574,Saratoga Trunk,"['Drama', 'Romance']",1945.0,tt0038053
80582,Girl 27,['Documentary'],2007.0,tt0912586
80584,Patrik Age 1.5,"['Comedy', 'Drama', 'Romance']",2008.0,tt1067733
80586,Flipped,"['Comedy', 'Drama', 'Romance']",2010.0,tt0817177
80588,IMAX: Hubble 3D,"['Documentary', 'IMAX']",2010.0,tt1433813
80590,Wall Street: Money Never Sleeps,['Drama'],2010.0,tt1027718
80592,Phaedra,['Drama'],1962.0,tt0056346
80599,Buster Keaton: A Hard Act to Follow,['Documentary'],1987.0,tt0172202
80611,Mister Buddwing,['Drama'],1966.0,tt0059453
80615,Legend of the Guardians: The Owls of Ga'Hoole,"['Adventure', 'Animation', 'Fantasy', 'IMAX']",2010.0,tt1219342
80617,Cats & Dogs: The Revenge of Kitty Galore,"['Action', 'Children', 'Comedy']",2010.0,tt1287468
80619,What's the Matter with Helen?,"['Crime', 'Drama', 'Horror', 'Musical']",1971.0,tt0067975
80622,Rhapsody in Blue,"['Drama', 'Musical']",1945.0,tt0038026
80639,Broadway Melody of 1936,"['Musical', 'Romance']",1935.0,tt0026144
80641,Boy on a Dolphin,"['Adventure', 'Romance']",1957.0,tt0050208
80646,Lone Wolf and Cub: White Heaven in Hell,"['Action', 'Drama', 'Fantasy']",1974.0,tt0071695
80648,Lone Wolf and Cub: Baby Cart in the Land of Demons,"['Action', 'Drama', 'Thriller']",1973.0,tt0143428
80650,Diên Biên Phú,"['Drama', 'War']",1992.0,tt0104105
80653,The Missing Person,"['Drama', 'Film-Noir', 'Mystery']",2009.0,tt1105512
80655,Amigo,"['Drama', 'War']",2010.0,tt1562847
80659,"Edward, My Son",['Drama'],1949.0,tt0041329
80661,Beneath the 12-Mile Reef,['Adventure'],1953.0,tt0045551
80667,The Oscar,['Drama'],1966.0,tt0060801
80677,Classe Tous Risques,"['Crime', 'Drama', 'Film-Noir', 'Romance', 'Thriller']",1960.0,tt0052698
80680,Monga,"['Crime', 'Drama']",2010.0,tt1604900
80693,It's Kind of a Funny Story,"['Comedy', 'Drama']",2010.0,tt0804497
80695,Lbs.,"['Documentary', 'Drama']",2004.0,tt0390185
80701,Mudhoney,['Drama'],1965.0,tt0059477
80713,Entre nos,['Drama'],2009.0,tt1212456
80715,Just Like Us,"['Comedy', 'Documentary']",2010.0,tt1511400
80717,Voyeur,['Comedy'],1986.0,tt0090579
80719,Kanchenjungha,['Drama'],1962.0,tt0056134
80725,The Squaw Man,"['Drama', 'Western']",1914.0,tt0004635
80727,Middle Men,"['Comedy', 'Crime', 'Drama']",2009.0,tt1251757
80729,,"['Comedy', 'Drama']",2009.0,tt1132193
80731,The Paper Will Be Blue,"['Action', 'Drama']",2006.0,tt0819895
80733,Ricky,"['Comedy', 'Drama', 'Fantasy']",2009.0,tt1189076
80742,The Last Letter,['Drama'],2002.0,tt0317341
80744,Deciduous Tree,['Drama'],1986.0,tt0091823
80746,Remote Control,"['Comedy', 'Drama']",1930.0,tt0021294
80748,Alice in Wonderland,"['Adventure', 'Children', 'Fantasy']",1933.0,tt0023753
80759,Hardcore,"['Crime', 'Drama']",2004.0,tt0396630
80761,The Crimson Wing: Mystery of the Flamingos,['Documentary'],2008.0,tt0902967
80763,Saint John of Las Vegas,"['Comedy', 'Drama']",2009.0,tt1276105
80768,Patsy,"['Comedy', 'Drama', 'Mystery', 'Romance']",2008.0,tt1103248
80775,Tamara Drewe,"['Comedy', 'Drama', 'Romance']",2010.0,tt1486190
80777,Tere Naam,['Romance'],2003.0,tt0374271
80779,Every Day,"['Comedy', 'Drama']",2010.0,tt1301990
80781,Vampitheatre,['Horror'],2009.0,tt1493279
80789,Loving Leah,"['Drama', 'Romance']",2009.0,tt1346983
80792,Southbounders,['Drama'],2005.0,tt0463032
80797,"Thank You, Mr. Moto","['Crime', 'Drama', 'Mystery']",1937.0,tt0029648
80799,West Point,"['Drama', 'Romance']",1927.0,tt0017534
80806,A Red Bear,"['Crime', 'Drama', 'Thriller']",2002.0,tt0318523
80808,The Night Strangler,"['Crime', 'Horror', 'Mystery']",1973.0,tt0069002
80810,Twilight's Last Gleaming,['Thriller'],1977.0,tt0076845
80812,Effi Briest,['Drama'],1974.0,tt0071458
80816,Dark Night of the Scarecrow,"['Horror', 'Mystery']",1981.0,tt0082235
80818,Remarkable Power,['Comedy'],2008.0,tt0892096
80820,My Girlfriend's Boyfriend,"['Comedy', 'Romance']",2010.0,tt1447793
80825,Shadows,"['Drama', 'Horror', 'Mystery', 'Thriller']",2007.0,tt0834102
80827,Brown of Harvard,"['Drama', 'Romance']",1926.0,tt0016690
80831,Let Me In,"['Drama', 'Horror', 'Mystery']",2010.0,tt1228987
80834,Sintel,"['Animation', 'Fantasy']",2010.0,tt1727587
80836,Big Buck Bunny,"['Animation', 'Comedy']",2008.0,tt1254207
80839,Secretariat,"['Adventure', 'Drama']",2010.0,tt1028576
80844,Lake Mungo,"['Drama', 'Mystery', 'Thriller']",2008.0,tt0816556
80846,Devil,"['Horror', 'Mystery', 'Thriller']",2010.0,tt1314655
80848,Looking for Cheyenne,"['Drama', 'Romance']",2005.0,tt0410410
80858,You Again,['Comedy'],2010.0,tt1414382
80860,Life as We Know It,"['Comedy', 'Romance']",2010.0,tt1055292
80862,Catfish,"['Documentary', 'Mystery']",2010.0,tt1584016
80864,You Will Meet a Tall Dark Stranger,"['Comedy', 'Romance']",2010.0,tt1182350
80870,Dark House,"['Horror', 'Thriller']",2009.0,tt1260567
80880,Stone,"['Drama', 'Thriller']",2010.0,tt1423995
80891,Hunger,"['Horror', 'Thriller']",2009.0,tt1176252
80893,Grimm Love,"['Crime', 'Drama', 'Horror', 'Thriller']",2006.0,tt0448400
80899,Naughty Marietta,"['Drama', 'Musical']",1935.0,tt0026768
80901,The Hawaiians,['Drama'],1970.0,tt0065820
80903,One Million B.C.,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",1940.0,tt0032871
80906,Inside Job,['Documentary'],2010.0,tt1645089
80908,Leaving,"['Drama', 'Romance']",2009.0,tt1315962
80917,Monsters,"['Drama', 'Sci-Fi']",2010.0,tt1470827
80924,Where the Red Fern Grows,['Drama'],2003.0,tt0192788
80928,David Cross: Bigger & Blackerer,"['Comedy', 'Documentary']",2010.0,tt1646887
80933,"Murder, Inc.","['Crime', 'Drama']",1960.0,tt0054102
80939,Conviction,['Drama'],2010.0,tt1244754
80947,Bran Nue Dae,"['Comedy', 'Musical']",2009.0,tt1148165
80950,The Private War of Major Benson,"['Children', 'Comedy', 'Romance']",1955.0,tt0048513
80952,The Promoter,['Comedy'],1952.0,tt0045056
80954,Merrily We Live,"['Comedy', 'Romance']",1938.0,tt0030442
80967,Harmony and Me,['Comedy'],2009.0,tt1196165
80969,Never Let Me Go,"['Drama', 'Romance', 'Sci-Fi']",2010.0,tt1334260
80980,Countdown,"['Sci-Fi', 'Thriller']",1968.0,tt0062827
80984,Rogue Cop,"['Crime', 'Drama', 'Film-Noir']",1954.0,tt0047424
80986,That Forsyte Woman,"['Drama', 'Romance']",1949.0,tt0041955
80990,The Lady Vanishes,"['Action', 'Comedy', 'Mystery', 'Romance']",1979.0,tt0079428
81000,To the Limit,['Documentary'],2007.0,tt0959282
81014,Hush,"['Horror', 'Thriller']",2009.0,tt1093369
81018,The Illusionist,['Animation'],2010.0,tt0775489
81020,The Hedgehog,"['Comedy', 'Drama']",2009.0,tt1442519
81027,Autumn Ball,['Drama'],2007.0,tt0834170
81029,"Murder, He Says",['Comedy'],1945.0,tt0037931
81031,Worlds Apart,['Drama'],2008.0,tt1065318
81041,An American Affair,['Drama'],2009.0,tt0899138
81046,Martha,"['Drama', 'Thriller']",1974.0,tt0070374
81049,Rooster's Breakfast,['Drama'],2007.0,tt1114690
81051,Massacre at Central High,"['Drama', 'Horror', 'Thriller']",1976.0,tt0074875
81054,Love Is Colder Than Death,"['Comedy', 'Crime', 'Romance']",1969.0,tt0064588
81059,The Family Friend,['Drama'],2006.0,tt0772105
81061,Party Girl,"['Drama', 'Film-Noir']",1958.0,tt0052050
81064,J.C. Chávez,['Documentary'],2007.0,tt1009014
81069,Toe to Toe,['Drama'],2009.0,tt1209364
81072,Konopielka,['Comedy'],1982.0,tt0085807
81075,The Temptation of St. Tony,"['Drama', 'Fantasy', 'Mystery']",2009.0,tt1247696
81080,Lost Boys: The Thirst,"['Horror', 'Thriller']",2010.0,tt1400526
81083,Kaboom,"['Comedy', 'Sci-Fi']",2010.0,tt1523483
81085,Morning Patrol,['Sci-Fi'],1987.0,tt0093791
81087,Luck by Chance,['Drama'],2009.0,tt0886539
81090,Tales from the Script,['Documentary'],2009.0,tt1045642
81094,Mummies: Secrets of the Pharaohs,"['Documentary', 'IMAX']",2007.0,tt0922522
81100,Bianca Beauchamp: All Access,['Documentary'],2007.0,tt1099932
81102,"Padrecito, El","['Comedy', 'Drama']",1964.0,tt0058438
81104,Budrus,['Documentary'],2009.0,tt1542411
81107,Wife! Be Like a Rose!,['Drama'],1935.0,tt0027138
81109,Adelheid,['Drama'],1970.0,tt0122371
81111,Peepli Live,"['Comedy', 'Drama']",2010.0,tt1447508
81117,The Moth,['Drama'],1980.0,tt0080547
81123,The Girl Said No,"['Comedy', 'Romance']",1930.0,tt0020919
81125,An American Dream,['Drama'],1966.0,tt0060099
81130,Tube Tales,['Drama'],1999.0,tt0176250
81132,Rubber,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Film-Noir', 'Horror', 'Mystery', 'Thriller', 'Western']",2010.0,tt1612774
81138,7 Days,['Thriller'],2010.0,tt0445054
81140,6 Souls,"['Horror', 'Mystery', 'Thriller']",2010.0,tt1179069
81142,In My Sleep,"['Drama', 'Mystery', 'Thriller']",2009.0,tt0326965
81145,Hamlet Goes Business,"['Comedy', 'Drama', 'Romance']",1987.0,tt0093139
81147,Barefoot Gen 2,"['Animation', 'Drama', 'War']",1986.0,tt0171357
81156,Jackass 3D,"['Action', 'Comedy', 'Documentary']",2010.0,tt1116184
81158,Restrepo,"['Documentary', 'War']",2010.0,tt1559549
81162,Road Kill,"['Horror', 'Thriller']",2010.0,tt1241330
81164,The Hole,"['Horror', 'Thriller']",2009.0,tt1085779
81172,Spring Subway,"['Drama', 'Romance']",2002.0,tt0365402
81180,30 Days of Night: Dark Days,"['Horror', 'Thriller']",2010.0,tt1320304
81182,No Mercy,['Thriller'],2010.0,tt1662557
81191,Waiting for 'Superman',['Documentary'],2010.0,tt1566648
81193,The West Point Story,"['Comedy', 'Musical']",1950.0,tt0043123
81195,Perrier's Bounty,"['Action', 'Comedy', 'Crime', 'Drama']",2009.0,tt1003034
81198,Where Love Has Gone,['Drama'],1964.0,tt0058745
81200,Suzy,['Drama'],1936.0,tt0028330
81204,The Disappeared,['Horror'],2008.0,tt1094295
81214,The Fox,['Drama'],1967.0,tt0062990
81216,The Frogmen,"['Adventure', 'Drama', 'War']",1951.0,tt0043565
81225,Jerry Springer: The Opera,"['Comedy', 'Fantasy', 'Musical']",2005.0,tt0441324
81229,Red,"['Action', 'Comedy']",2010.0,tt1245526
81238,Zeisters,['Comedy'],1986.0,tt0092285
81243,Strip-tease,['Drama'],1963.0,tt0057536
81248,The Other Side of the Mountain,['Drama'],1975.0,tt0073496
81250,The Actress,"['Comedy', 'Drama']",1953.0,tt0045471
81257,In a Better World,['Drama'],2010.0,tt1340107
81270,My Soul to Take,"['Horror', 'Thriller']",2010.0,tt0872230
81274,Under the Stars,['Drama'],2007.0,tt0479221
81276,South of the Border,['Documentary'],2009.0,tt1337137
81281,The Architect,['Drama'],2006.0,tt0466665
81305,Eyes Wide Open,['Drama'],2009.0,tt1424327
81312,Borderland,"['Crime', 'Horror', 'Thriller']",2007.0,tt0452592
81314,Big Game,"['Action', 'Drama', 'Thriller']",2008.0,tt1047445
81316,Deadline,"['Drama', 'Horror', 'Thriller']",2009.0,tt1242618
81322,Nicht alle waren Mörder,"['Drama', 'War']",2006.0,tt0478214
81328,The Hunt,"['Drama', 'Thriller']",1966.0,tt0060223
81330,My Kidnapper,['Documentary'],2010.0,tt1611931
81347,Vivere,"['Drama', 'Romance']",2007.0,tt0497467
81349,Provocateur,['Drama'],1995.0,tt0114198
81351,The Olsen Gang,"['Comedy', 'Crime']",1968.0,tt0063386
81355,The Employment,"['Animation', 'Comedy', 'Drama']",2008.0,tt1247184
81357,The Pear Tree,"['Drama', 'Romance']",1998.0,tt0187809
81359,"Road, Movie","['Comedy', 'Drama', 'Fantasy']",2009.0,tt1190894
81364,The Box,"['Crime', 'Thriller']",2007.0,tt0928188
81366,The Only Son,['Drama'],1936.0,tt0027752
81371,There Was a Father,['Drama'],1942.0,tt0034591
81381,The Perfect Human,['Documentary'],1967.0,tt0376821
81383,Heartbreaker,"['Comedy', 'Romance']",2010.0,tt1465487
81385,Of Gods and Men,['Drama'],2010.0,tt1588337
81387,12 Storeys,"['Comedy', 'Drama']",1997.0,tt0120116
81389,The Great Ecstasy of Robert Carmichael,"['Drama', 'Horror']",2005.0,tt0459387
81391,Eastern Plays,['Drama'],2009.0,tt1426361
81396,Bombshell,"['Comedy', 'Drama', 'Romance']",1933.0,tt0023825
81403,The Gendarme Gets Married,['Comedy'],1968.0,tt0063005
81405,Zero Degrees of Separation,['Documentary'],2005.0,tt0454990
81411,Voyage to Cythera,['Drama'],1984.0,tt0088241
81413,The Girlfriends,"['Drama', 'Romance']",1955.0,tt0047821
81417,Paranormal Activity 2,"['Horror', 'IMAX']",2010.0,tt1536044
81427,Born to Raise Hell,['Action'],2010.0,tt1528718
81429,The Maze,['Horror'],2010.0,tt1675758
81441,Mitä meistä tuli,"['Crime', 'Drama', 'Thriller']",2009.0,tt1428050
81443,Counsellor at Law,['Drama'],1933.0,tt0023911
81445,Daughter from Danang,"['Documentary', 'War']",2002.0,tt0303281
81447,"Smell of Camphor, Fragrance of Jasmine",['Drama'],2000.0,tt0262774
81451,Night Wolf,"['Action', 'Horror']",2010.0,tt1411232
81453,Dial 1119,"['Crime', 'Drama', 'Film-Noir']",1950.0,tt0042397
81456,Heartbeats,"['Drama', 'Romance']",2010.0,tt1600524
81495,The Countess,"['Drama', 'Thriller']",2009.0,tt0496634
81497,The Last American Hero,"['Action', 'Drama']",1973.0,tt0070287
81499,Tenderness,"['Crime', 'Drama', 'Thriller']",2009.0,tt0494864
81512,Hereafter,"['Drama', 'Fantasy']",2010.0,tt1212419
81516,Black Death,"['Adventure', 'Drama', 'Horror', 'Mystery']",2010.0,tt1181791
81518,Afterwards,['Mystery'],2008.0,tt0940580
81520,Undisputed III: Redemption,"['Action', 'Crime', 'Drama']",2010.0,tt1156466
81524,The Olsen Gang on the Track,"['Comedy', 'Crime']",1975.0,tt0073482
81535,Saw VII 3D - The Final Chapter,"['Horror', 'Mystery', 'Thriller']",2010.0,tt1477076
81537,Due Date,['Comedy'],2010.0,tt1231583
81546,Vacation from Marriage,"['Drama', 'Romance']",1945.0,tt0037980
81548,Desire Under the Elms,"['Drama', 'Romance']",1958.0,tt0051534
81562,127 Hours,"['Adventure', 'Drama', 'Thriller']",2010.0,tt1542344
81564,Megamind,"['Action', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",2010.0,tt1001526
81566,The Stranger in Me,['Drama'],2008.0,tt1194235
81568,"Fuehrer's Face, Der","['Animation', 'War']",1942.0,tt0035794
81574,The Witch Who Came from the Sea,"['Horror', 'Thriller']",1976.0,tt0075433
81583,Quality Street,"['Comedy', 'Drama', 'Romance']",1937.0,tt0029454
81585,Strike Up the Band,"['Comedy', 'Musical', 'Romance']",1940.0,tt0033110
81587,Period of Adjustment,"['Comedy', 'Drama']",1962.0,tt0056341
81589,The Singing Nun,"['Comedy', 'Drama']",1966.0,tt0060983
81591,Black Swan,"['Drama', 'Thriller']",2010.0,tt0947798
81610,You'll Find Out,"['Comedy', 'Horror', 'Musical', 'Mystery', 'Romance']",1940.0,tt0033283
81613,Bloodbrothers,['Drama'],1978.0,tt0078878
81615,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,"['Comedy', 'Drama']",1971.0,tt0067980
81617,Tribute,"['Comedy', 'Drama']",1980.0,tt0081656
81629,The Horse Boy,['Documentary'],2009.0,tt1333668
81637,A Turtle's Tale: Sammy's Adventures,"['Adventure', 'Animation']",2010.0,tt1230204
81639,Jack Goes Boating,"['Comedy', 'Romance']",2010.0,tt1278379
81641,Fair Game,"['Drama', 'Thriller']",2010.0,tt0977855
81643,Flame of Barbary Coast,"['Romance', 'Western']",1945.0,tt0037702
81646,Million Dollar Mermaid,"['Drama', 'Musical']",1952.0,tt0044903
81656,Woman in the Moon,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",1929.0,tt0019901
81658,Flamingo Road,"['Drama', 'Romance']",1949.0,tt0041373
81660,1990: The Bronx Warriors,"['Action', 'Sci-Fi']",1982.0,tt0085124
81665,Deep End,"['Comedy', 'Drama', 'Romance']",1970.0,tt0066122
81667,Ten Minutes Older: The Cello,"['Drama', 'Musical', 'Romance', 'Sci-Fi']",2002.0,tt0318742
81669,The Castle,"['Drama', 'Mystery']",1997.0,tt0120075
81671,"Tramp, The","['Drama', 'Musical', 'Romance']",1951.0,tt0043306
81673,"Small Town, The",['Drama'],1997.0,tt0143334
81676,United,"['Comedy', 'Romance']",2003.0,tt0374308
81679,Roman,"['Drama', 'Thriller']",2006.0,tt0454932
81681,I Shot Jesse James,"['Drama', 'Romance', 'Western']",1949.0,tt0041497
81684,Comanche Station,['Western'],1960.0,tt0053729
81688,Habit,"['Drama', 'Horror', 'Romance']",1995.0,tt0113241
81690,Ploy,['Drama'],2007.0,tt0993778
81698,'R Xmas,"['Crime', 'Drama']",2001.0,tt0217978
81700,Ten Skies,['Documentary'],2004.0,tt0479550
81702,Lake Tahoe,['Drama'],2008.0,tt1101675
81704,Lourdes,['Drama'],2009.0,tt1405809
81708,Four Nights with Anna,"['Crime', 'Drama', 'Thriller']",2008.0,tt1225290
81711,Scared Shrekless,"['Adventure', 'Animation', 'Comedy']",2010.0,tt1725156
81725,How I Ended This Summer,['Drama'],2010.0,tt1588875
81727,Thieves by Law,['Documentary'],2010.0,tt1644577
81733,Ménilmontant,"['Comedy', 'Drama']",1926.0,tt0147039
81736,Hamlet,['Drama'],1964.0,tt0058126
81738,"Older Brother, Younger Sister",['Drama'],1953.0,tt0045507
81742,Witch Way Love,"['Comedy', 'Fantasy']",1997.0,tt0120404
81744,The King of Fighters,"['Action', 'Sci-Fi']",2010.0,tt1038685
81751,Uncle Boonmee Who Can Recall His Past Lives,"['Drama', 'Fantasy']",2010.0,tt1588895
81753,The Magnetic Man,['Documentary'],2009.0,tt1533796
81755,My Childhood,['Drama'],1972.0,tt0068983
81758,Faces of Schlock,"['Comedy', 'Horror']",2005.0,tt0466214
81765,Playing from the Plate,"['Drama', 'Fantasy', 'Mystery']",1995.0,tt0113205
81768,The Man Who Could Work Miracles,"['Comedy', 'Fantasy']",1936.0,tt0029201
81770,The House,['Drama'],1997.0,tt0118823
81782,Unstoppable,"['Action', 'Drama', 'Thriller']",2010.0,tt0477080
81784,Morning Glory,"['Comedy', 'Drama', 'Romance']",2010.0,tt1126618
81786,Certified Copy,['Drama'],2010.0,tt1020773
81788,The Next Three Days,"['Crime', 'Drama', 'Romance', 'Thriller']",2010.0,tt1458175
81791,Somewhere,['Drama'],2010.0,tt1421051
81795,Mein Leben - Marcel Reich-Ranicki,['Drama'],2009.0,tt1270101
81802,Agnosia,"['Drama', 'Thriller']",2010.0,tt1519245
81804,Wild Target,"['Comedy', 'Drama', 'Romance', 'Thriller']",2010.0,tt1235189
81806,Vlad Tepes,['Drama'],1979.0,tt0141966
81817,Carlos,"['Crime', 'Drama', 'Thriller']",2010.0,tt1321865
81819,Biutiful,['Drama'],2010.0,tt1164999
81823,Katalin Varga,"['Crime', 'Drama', 'Thriller']",2009.0,tt1360875
81825,Eden Is West,['Drama'],2009.0,tt1158936
81831,The First Beautiful Thing,"['Comedy', 'Drama']",2010.0,tt1467273
81834,Harry Potter and the Deathly Hallows: Part 1,"['Action', 'Adventure', 'Fantasy', 'IMAX']",2010.0,tt0926084
81845,The King's Speech,['Drama'],2010.0,tt1504320
81847,Tangled,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance', 'IMAX']",2010.0,tt0398286
81851,The Last Sunset,['Western'],1961.0,tt0055073
81853,These Are the Damned,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",1963.0,tt0056576
81857,Maytime,"['Drama', 'Musical', 'Romance']",1937.0,tt0029222
81859,Neptune's Daughter,"['Comedy', 'Musical', 'Romance']",1949.0,tt0041687
81880,Wedding Belles,"['Comedy', 'Drama']",2007.0,tt0984159
81898,The Agony and the Ecstasy of Phil Spector,['Documentary'],2009.0,tt1518821
81906,Snow and Ashes,"['Drama', 'Thriller', 'War']",2010.0,tt1441084
81908,Edge of America,['Drama'],2003.0,tt0363587
81910,The Art of the Steal,['Documentary'],2009.0,tt1326733
81930,Toi et Moi,"['Comedy', 'Drama', 'Romance']",2006.0,tt0460342
81932,The Fighter,['Drama'],2010.0,tt0964517
81949,The Romantics,"['Comedy', 'Drama', 'Romance']",2010.0,tt1403988
81952,Feet First,['Comedy'],1930.0,tt0020876
81954,"Dorado, El",['Drama'],1988.0,tt0095053
81957,The World Unseen,"['Drama', 'Romance']",2007.0,tt1048174
81959,Dossier 51,"['Crime', 'Drama']",1978.0,tt0176666
81962,Three,"['Drama', 'War']",1965.0,tt0059829
81979,The Monk and the Fish,"['Animation', 'Musical']",1994.0,tt0110547
81981,The Toy,['Comedy'],1976.0,tt0074720
81983,Bread and Alley,['Drama'],1970.0,tt0066127
81985,My Ain Folk,['Drama'],1973.0,tt0070424
81987,From the Clouds to the Resistance,['Drama'],1979.0,tt0079023
81989,The Devil,"['Drama', 'Horror']",1972.0,tt0095012
81991,Islander,['Drama'],2006.0,tt0819723
81993,Red: Werewolf Hunter,"['Action', 'Fantasy', 'Horror']",2010.0,tt1626201
82003,Les Rendez-vous d'Anna,['Drama'],1978.0,tt0078152
82005,The Extra Man,['Comedy'],2010.0,tt1361313
82007,Ingeborg Holm,['Drama'],1913.0,tt0003014
82015,M,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1951.0,tt0043766
82017,The Viking,"['Action', 'Adventure', 'Drama']",1928.0,tt0019532
82022,The Reef,"['Drama', 'Horror', 'Thriller']",2010.0,tt1320291
82026,Mendy: A Question of Faith,['Drama'],2003.0,tt0382847
82030,A Lesson in Love,"['Comedy', 'Drama']",1954.0,tt0047167
82032,All These Women,['Comedy'],1964.0,tt0058124
82037,The Tillman Story,['Documentary'],2010.0,tt1568334
82041,The Loved Ones,['Horror'],2009.0,tt1316536
82043,Little Red Flowers,"['Comedy', 'Drama']",2006.0,tt0492473
82045,Madam Satan,"['Comedy', 'Musical', 'Romance']",1930.0,tt0021106
82047,The Sun Also Rises,['Drama'],2007.0,tt0769507
82049,Hitch Hike,"['Adventure', 'Crime', 'Drama', 'Horror', 'Thriller']",1977.0,tt0077188
82051,Dishonored,"['Drama', 'War']",1931.0,tt0021800
82053,Casino Jack,"['Comedy', 'Crime']",2010.0,tt1194417
82055,The Devil to Pay!,"['Comedy', 'Romance']",1930.0,tt0020821
82059,Farewell,['Thriller'],2009.0,tt0806029
82061,To Paint or Make Love,['Comedy'],2005.0,tt0431975
82063,Let it Rain,"['Comedy', 'Drama']",2008.0,tt1065332
82066,London River,"['Drama', 'Mystery']",2009.0,tt1227787
82068,Police,"['Crime', 'Drama', 'Romance']",1985.0,tt0089821
82070,Underworld U.S.A.,"['Crime', 'Drama']",1961.0,tt0055571
82093,London Boulevard,"['Crime', 'Romance']",2010.0,tt1213648
82095,Skyline,"['Sci-Fi', 'Thriller']",2010.0,tt1564585
82097,Karthik Calling Karthik,"['Comedy', 'Drama', 'Thriller']",2010.0,tt1373156
82102,Sex & Drugs & Rock & Roll,"['Comedy', 'Drama']",2010.0,tt1393020
82106,Last of the Red Hot Lovers,"['Comedy', 'Romance']",1972.0,tt0068835
82108,Against the Current,['Drama'],2009.0,tt1131727
82110,October Country,['Documentary'],2009.0,tt1326831
82115,Home for Christmas,['Drama'],2010.0,tt1722515
82119,The Reverse,"['Comedy', 'Drama', 'Romance', 'Thriller']",2009.0,tt1514837
82121,The Verdict,"['Crime', 'Drama', 'Film-Noir', 'Mystery', 'Thriller']",1946.0,tt0039080
